match_id,team_name,team_id,account_id,match_date,competition,season,match_week,competition_stage,home_team,away_team,np_xg,np_shots,obv_shot,xgchain,goals,Goal Envolvement Index (norm),Goal Conversion Index (norm),Possession GoalChance Index (norm),Goal Performance Index,match_score
3980935,Huachipato,1915,7336,2025-03-30,Chile - Primera División,2025,6,Regular Season,Huachipato,La Serena,1.124176721,10.0,0.439043453,6.006786424,3.0,4.513506720957739,5.86577624653491,4.229585859816473,8.094282630727712,Huachipato(3) - La Serena(1)
3980935,La Serena,1920,7336,2025-03-30,Chile - Primera División,2025,6,Regular Season,Huachipato,La Serena,0.298355266,9.0,-0.090287014,1.373403279,1.0,1.8946482740240738,3.2167888733790972,0.9669087209012404,5.325611809903226,Huachipato(3) - La Serena(1)
3980936,Deportes Limache,30140,7336,2025-03-29,Chile - Primera División,2025,6,Regular Season,O'Higgins,Deportes Limache,2.616098467,25.0,-0.813441885,12.90657765,1.0,5.677790062762195,3.1726037883049547,6.992772403494087,7.767961267647059,O'Higgins(3) - Deportes Limache(1)
3980936,O'Higgins,1962,7336,2025-03-29,Chile - Primera División,2025,6,Regular Season,O'Higgins,Deportes Limache,0.7644824416,15.0,0.34434448,3.941451122,3.0,3.843995489677196,3.7385865408124825,4.416626945185529,6.914618925585138,O'Higgins(3) - Deportes Limache(1)
3980937,Audax Italiano,1918,7336,2025-03-30,Chile - Primera División,2025,6,Regular Season,Coquimbo Unido,Audax Italiano,0.467563279,9.0,8.120600000002809e-05,2.183328707,1.0,2.491335029564313,3.1489224827363014,2.1636472278427368,5.733836917546502,Coquimbo Unido(2) - Audax Italiano(1)
3980937,Coquimbo Unido,1914,7336,2025-03-30,Chile - Primera División,2025,6,Regular Season,Coquimbo Unido,Audax Italiano,1.301362083,12.0,0.92212919,5.78738577,2.0,3.9781512839366586,4.327467065205418,3.9874818403212133,7.145580981671241,Coquimbo Unido(2) - Audax Italiano(1)
3980938,Colo Colo,1916,7336,2025-03-27,Chile - Primera División,2025,6,Regular Season,Colo Colo,Palestino,2.065123886,18.0,-0.4194026469999999,8.387807647,1.0,5.367176887772814,2.7336278434232604,6.58303442094827,7.375676294802069,Colo Colo(1) - Palestino(1)
3980938,Palestino,1925,7336,2025-03-27,Chile - Primera División,2025,6,Regular Season,Colo Colo,Palestino,0.76939843,9.0,0.03358580999999999,2.941084275,1.0,3.2668299404251657,2.9252596664413595,3.8651783461247264,6.231001580264323,Colo Colo(1) - Palestino(1)
3980940,Cobresal,1926,7336,2025-04-12,Chile - Primera División,2025,7,Regular Season,Cobresal,Universidad Católica,1.103893792,15.0,-0.01822543200000001,4.417129326,1.0,3.169658348567271,2.416838191715131,2.972460049020225,5.77154389541688,Cobresal(1) - Universidad Católica(1)
3980940,Universidad Católica,1924,7336,2025-04-12,Chile - Primera División,2025,7,Regular Season,Cobresal,Universidad Católica,0.998011609,14.0,-0.348285041,4.264878465,1.0,3.2272910953912826,2.2906466208485403,4.633373592216371,6.079634764676317,Cobresal(1) - Universidad Católica(1)
3980941,Deportes Iquique,1864,7336,2025-04-15,Chile - Primera División,2025,7,Regular Season,Deportes Limache,Deportes Iquique,0.573655342,10.0,-0.228772404,2.192459197,0.0,3.130729327837531,1.378642521434257,3.7946833377131073,5.440573263725575,Deportes Limache(2) - Deportes Iquique(0)
3980941,Deportes Limache,30140,7336,2025-04-15,Chile - Primera División,2025,7,Regular Season,Deportes Limache,Deportes Iquique,2.374833727,18.0,-0.162544764,9.0381241,2.0,4.255803283294692,4.19483550508483,6.067490999714827,7.608331749704786,Deportes Limache(2) - Deportes Iquique(0)
3980942,Palestino,1925,7336,2025-04-14,Chile - Primera División,2025,7,Regular Season,Palestino,Unión La Calera,1.063717181,16.0,0.5933169739999999,5.023098083,1.0,4.3862484850192835,2.8260236508102947,3.6384559745892817,6.489764613987656,Palestino(1) - Unión La Calera(0)
3980942,Unión La Calera,1954,7336,2025-04-14,Chile - Primera División,2025,7,Regular Season,Palestino,Unión La Calera,0.720786364,9.0,0.102788433,2.767480799,0.0,3.117673242691674,1.5255080854104175,3.466780920268879,5.436986100311543,Palestino(1) - Unión La Calera(0)
3980943,Everton,1919,7336,2025-04-13,Chile - Primera División,2025,7,Regular Season,La Serena,Everton,1.621205362,17.0,-0.537673114,8.104923585,1.0,4.243827968666787,2.5548595868747723,5.317037956449218,6.669729258930029,La Serena(2) - Everton(1)
3980943,La Serena,1920,7336,2025-04-13,Chile - Primera División,2025,7,Regular Season,La Serena,Everton,1.058171844,12.0,-0.573290171,4.510188100000001,2.0,3.222290363356957,4.189112721941041,4.490190417957016,6.947185176286272,La Serena(2) - Everton(1)
3980944,Audax Italiano,1918,7336,2025-04-13,Chile - Primera División,2025,7,Regular Season,Audax Italiano,O'Higgins,0.530728066,11.0,-0.260065127,3.442591374,1.0,2.4951877725836527,2.068938136897818,3.2788336103237223,5.458258121519851,Audax Italiano(1) - O'Higgins(0)
3980944,O'Higgins,1962,7336,2025-04-13,Chile - Primera División,2025,7,Regular Season,Audax Italiano,O'Higgins,1.3537116815,22.0,-1.393633523,6.03334504,0.0,5.462310274101714,0.853653380635168,5.16584040367712,6.216847562370278,Audax Italiano(1) - O'Higgins(0)
3980945,Deportivo Ñublense SADP,5102,7336,2025-04-14,Chile - Primera División,2025,7,Regular Season,Unión Española,Deportivo Ñublense SADP,0.7302470855,15.0,-0.4267921,4.05762554,0.0,5.776718308956857,1.0026504686191808,5.966686455590811,6.555311047035632,Unión Española(3) - Deportivo Ñublense SADP(0)
3980945,Unión Española,1921,7336,2025-04-14,Chile - Primera División,2025,7,Regular Season,Unión Española,Deportivo Ñublense SADP,1.962115528,13.0,0.6553972304,9.304714811,3.0,3.859588134202311,6.40862805559244,4.804117421094936,8.265876367890819,Unión Española(3) - Deportivo Ñublense SADP(0)
3980946,Coquimbo Unido,1914,7336,2025-04-12,Chile - Primera División,2025,7,Regular Season,Coquimbo Unido,Huachipato,1.116144419,17.0,-0.653707917,5.896561352,0.0,5.1332549114182005,1.3147751174506008,6.228631398777084,6.555106901088051,Coquimbo Unido(0) - Huachipato(0)
3980946,Huachipato,1915,7336,2025-04-12,Chile - Primera División,2025,7,Regular Season,Coquimbo Unido,Huachipato,0.215983152,4.0,0.05101419199999999,1.719371386,0.0,2.745969843021676,1.7314958857257727,1.510469425570541,5.0053241964181145,Coquimbo Unido(0) - Huachipato(0)
3980947,Everton,1919,7336,2025-04-20,Chile - Primera División,2025,8,Regular Season,Everton,Unión La Calera,1.264915598,10.0,0.4878149699000001,7.689765542,1.0,3.6809823859702124,3.625969559290897,4.2901023861562075,6.783159468108641,Everton(1) - Unión La Calera(1)
3980947,Unión La Calera,1954,7336,2025-04-20,Chile - Primera División,2025,8,Regular Season,Everton,Unión La Calera,0.4031593813,8.0,-0.403067187,1.857374049,1.0,3.7657409335471215,2.8822387327676138,2.7913590219215885,6.14210685704619,Everton(1) - Unión La Calera(1)
3980948,Colo Colo,1916,7336,2025-06-13,Chile - Primera División,2025,8,Regular Season,Deportes Iquique,Colo Colo,1.259462007,15.0,-0.460973932,8.41362717,2.0,5.320812964304576,3.0978578900000504,3.7131621815889746,6.92938144853599,Deportes Iquique(1) - Colo Colo(2)
3980948,Deportes Iquique,1864,7336,2025-06-13,Chile - Primera División,2025,8,Regular Season,Deportes Iquique,Colo Colo,0.808271104,10.0,-0.6829250553,2.969445276,1.0,1.8254749556995922,2.4749450238525306,5.348669106396113,5.874843756550252,Deportes Iquique(1) - Colo Colo(2)
3980949,Cobresal,1926,7336,2025-04-19,Chile - Primera División,2025,8,Regular Season,Huachipato,Cobresal,0.172828479,7.0,-0.148396017,0.7801441650000001,1.0,3.229243865922667,3.8634949415391717,1.3720613092868654,6.138692784554527,Huachipato(0) - Cobresal(1)
3980949,Huachipato,1915,7336,2025-04-19,Chile - Primera División,2025,8,Regular Season,Huachipato,Cobresal,0.9000550709999999,15.0,-0.647027609,3.734876218,0.0,5.10151900473506,1.133854458684152,3.955902260659748,5.980916484168775,Huachipato(0) - Cobresal(1)
3980950,La Serena,1920,7336,2025-04-17,Chile - Primera División,2025,8,Regular Season,Universidad de Chile,La Serena,0.381801163,10.0,0.3319240755,1.734586542,1.0,2.1084251395774487,2.405619668306476,1.7435036610032069,5.172375920854516,Universidad de Chile(3) - La Serena(1)
3980950,Universidad de Chile,1917,7336,2025-04-17,Chile - Primera División,2025,8,Regular Season,Universidad de Chile,La Serena,1.315820099,17.0,0.154537306,9.117000129000001,3.0,4.312426718652104,3.836540329525166,4.271683590723554,7.0784293495017545,Universidad de Chile(3) - La Serena(1)
3980951,Coquimbo Unido,1914,7336,2025-04-21,Chile - Primera División,2025,8,Regular Season,Deportivo Ñublense SADP,Coquimbo Unido,0.566762118,11.0,0.01014514249999998,3.83365951,0.0,3.6529166660970596,2.3573545872177206,3.525168811257708,6.01233508034593,Deportivo Ñublense SADP(0) - Coquimbo Unido(0)
3980951,Deportivo Ñublense SADP,5102,7336,2025-04-21,Chile - Primera División,2025,8,Regular Season,Deportivo Ñublense SADP,Coquimbo Unido,0.613088419,10.0,0.03098530300000001,3.651549576,0.0,5.081323088843874,1.44640699785813,3.673899296469826,6.063220984192933,Deportivo Ñublense SADP(0) - Coquimbo Unido(0)
3980952,Deportes Limache,30140,7336,2025-04-19,Chile - Primera División,2025,8,Regular Season,Universidad Católica,Deportes Limache,0.33508366,8.0,-0.16763781,1.4126012835,0.0,0.7396932366645954,1.8865730216795158,3.0453601599708815,4.7683556449993025,Universidad Católica(2) - Deportes Limache(0)
3980952,Universidad Católica,1924,7336,2025-04-19,Chile - Primera División,2025,8,Regular Season,Universidad Católica,Deportes Limache,0.688237551,16.0,-0.280166209,6.015344224,2.0,4.857961338227199,2.749170302542422,3.6211828651525257,6.598685905939742,Universidad Católica(2) - Deportes Limache(0)
3980953,Audax Italiano,1918,7336,2025-04-18,Chile - Primera División,2025,8,Regular Season,Audax Italiano,Unión Española,2.501496317,17.0,0.438027913,10.080601582,2.0,4.555357354541501,3.9934290199764018,6.276608966584689,7.65154953544081,Audax Italiano(2) - Unión Española(0)
3980953,Unión Española,1921,7336,2025-04-18,Chile - Primera División,2025,8,Regular Season,Audax Italiano,Unión Española,1.227213638,17.0,0.5984895283,7.748515250000001,0.0,5.281434093162085,2.7652082440130235,5.734130792366641,7.184842206555594,Audax Italiano(2) - Unión Española(0)
3980954,O'Higgins,1962,7336,2025-04-20,Chile - Primera División,2025,8,Regular Season,O'Higgins,Palestino,1.1622569447,17.0,0.06352108599999995,6.98954867,1.0,4.923546370614945,2.4558611506777464,6.935038000814051,7.178114767528715,O'Higgins(1) - Palestino(0)
3980954,Palestino,1925,7336,2025-04-20,Chile - Primera División,2025,8,Regular Season,O'Higgins,Palestino,0.376435319,7.0,-0.02549033500000001,2.118257117,0.0,3.4520549689629005,1.7498866009458702,2.3739512033168806,5.418795475555671,O'Higgins(1) - Palestino(0)
3980955,Palestino,1925,7336,2025-04-27,Chile - Primera División,2025,9,Regular Season,Palestino,Universidad de Chile,1.439058813,15.0,-0.763814452,9.4716216,2.0,5.548982858508403,4.0061306021968175,4.678713341980248,7.634943470460146,Palestino(2) - Universidad de Chile(3)
3980955,Universidad de Chile,1917,7336,2025-04-27,Chile - Primera División,2025,9,Regular Season,Palestino,Universidad de Chile,1.420959326,16.0,-0.5390873296,5.143183808,3.0,4.168971407631677,4.144182129078118,6.370738005439543,7.620758927855332,Palestino(2) - Universidad de Chile(3)
3980956,Deportes Iquique,1864,7336,2025-04-27,Chile - Primera División,2025,9,Regular Season,O'Higgins,Deportes Iquique,0.6075726969999999,12.0,0.4181777210000001,2.893699011,2.0,4.256393110148605,3.6553408838570185,4.825809953092814,7.091561390946109,O'Higgins(2) - Deportes Iquique(2)
3980956,O'Higgins,1962,7336,2025-04-27,Chile - Primera División,2025,9,Regular Season,O'Higgins,Deportes Iquique,1.544490337,10.0,-0.1673709995,8.20491232,2.0,5.676015620848256,5.191725698871205,4.184271853894893,8.132563812132103,O'Higgins(2) - Deportes Iquique(2)
3980957,Colo Colo,1916,7336,2025-04-26,Chile - Primera División,2025,9,Regular Season,Colo Colo,Coquimbo Unido,0.511607116,9.0,0.2804393020000001,3.033927092,2.0,3.977261677359235,4.331806676947746,2.889292169293739,6.916157833361057,Colo Colo(2) - Coquimbo Unido(0)
3980957,Coquimbo Unido,1914,7336,2025-04-26,Chile - Primera División,2025,9,Regular Season,Colo Colo,Coquimbo Unido,0.396253943,7.0,-0.418872373,1.598770403,0.0,3.5109524350243904,0.6347180014862792,2.4253813078989674,4.9199843081641434,Colo Colo(2) - Coquimbo Unido(0)
3980958,Everton,1919,7336,2025-04-26,Chile - Primera División,2025,9,Regular Season,Universidad Católica,Everton,0.2608136467,9.0,-0.272052123,1.592581758,0.0,1.611576245321479,1.4988396444845207,2.17010245840784,4.675759163469522,Universidad Católica(6) - Everton(0)
3980958,Universidad Católica,1924,7336,2025-04-26,Chile - Primera División,2025,9,Regular Season,Universidad Católica,Everton,2.492315146,16.0,0.699895366,14.23662942,6.0,6.113908616465803,7.880457096067213,6.202836174308376,9.75,Universidad Católica(6) - Everton(0)
3980959,Cobresal,1926,7336,2025-04-26,Chile - Primera División,2025,9,Regular Season,Cobresal,Deportes Limache,1.523639822,14.0,1.296718443,6.210334118,3.0,3.9289649789242356,6.075394118676597,3.8329106148919987,7.925472600063304,Cobresal(3) - Deportes Limache(1)
3980959,Deportes Limache,30140,7336,2025-04-26,Chile - Primera División,2025,9,Regular Season,Cobresal,Deportes Limache,1.224658853,17.0,-0.374604438,3.582814214,1.0,5.070623842670697,2.8911886409158205,7.909292135520861,7.635874177176317,Cobresal(3) - Deportes Limache(1)
3980960,Audax Italiano,1918,7336,2025-04-25,Chile - Primera División,2025,9,Regular Season,Unión La Calera,Audax Italiano,0.7786868,10.0,-0.317239853,3.051694516,0.0,4.216933344454765,1.6004637533974182,3.2731781913498765,5.77886771645815,Unión La Calera(1) - Audax Italiano(0)
3980960,Unión La Calera,1954,7336,2025-04-25,Chile - Primera División,2025,9,Regular Season,Unión La Calera,Audax Italiano,0.451619527,8.0,-0.3443774590000001,1.796131022,1.0,2.992487529376893,2.8991927454440134,1.8689262571523675,5.711756048098261,Unión La Calera(1) - Audax Italiano(0)
3980961,Huachipato,1915,7336,2025-04-27,Chile - Primera División,2025,9,Regular Season,Huachipato,Unión Española,0.9196295999999999,9.0,0.03082260999999997,3.48899946,2.0,2.917675634168374,5.090050710431865,5.846782947598994,7.563349578383843,Huachipato(2) - Unión Española(1)
3980961,Unión Española,1921,7336,2025-04-27,Chile - Primera División,2025,9,Regular Season,Huachipato,Unión Española,1.480855407,21.0,0.02623861700000002,8.87643168,1.0,5.03758264136215,2.7841634645980395,5.5169587221714975,7.071094837802171,Huachipato(2) - Unión Española(1)
3980962,Deportivo Ñublense SADP,5102,7336,2025-04-25,Chile - Primera División,2025,9,Regular Season,Deportivo Ñublense SADP,La Serena,1.481731094,13.0,0.04387845500000002,6.75424411,2.0,3.9506539066827964,4.0349087205478265,4.377061123420923,7.080334022037417,Deportivo Ñublense SADP(2) - La Serena(0)
3980962,La Serena,1920,7336,2025-04-25,Chile - Primera División,2025,9,Regular Season,Deportivo Ñublense SADP,La Serena,0.7965011479999999,9.0,-0.115952796,4.017984118,0.0,2.558224438866282,1.9871478415143737,1.713906051836807,5.1099632323249615,Deportivo Ñublense SADP(2) - La Serena(0)
3980963,Colo Colo,1916,7336,2025-05-02,Chile - Primera División,2025,10,Regular Season,Deportes Limache,Colo Colo,0.824574283,15.0,-1.38153704,4.424629786,0.0,5.160914100037804,0.9111736002640918,3.763481608175569,5.853682812384522,Deportes Limache(1) - Colo Colo(0)
3980963,Deportes Limache,30140,7336,2025-05-02,Chile - Primera División,2025,10,Regular Season,Deportes Limache,Colo Colo,1.252178813,11.0,0.372536973,6.437028238,1.0,2.5410933235572815,3.84509119236853,6.685313358341872,7.031243900317261,Deportes Limache(1) - Colo Colo(0)
3980964,Universidad Católica,1924,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Universidad de Chile,Universidad Católica,0.215107035,6.0,-0.296438688,0.789344237,0.0,0.5,0.5,1.0702914453604861,3.620061356917997,Universidad de Chile(1) - Universidad Católica(0)
3980964,Universidad de Chile,1917,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Universidad de Chile,Universidad Católica,1.271901937,15.0,-1.05203029,6.721078895,1.0,4.41871212441111,2.3370311998633952,2.900068397918929,6.112938270363839,Universidad de Chile(1) - Universidad Católica(0)
3980965,Cobresal,1926,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Unión Española,Cobresal,1.255477077,20.0,-0.7061242560000001,5.582423806,1.0,3.965731807034312,2.4625643100179717,6.254052861935672,6.735456898953174,Unión Española(0) - Cobresal(1)
3980965,Unión Española,1921,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Unión Española,Cobresal,1.075107472,24.0,-0.966646635,4.98860835,0.0,5.370803827884728,0.9159318630375919,5.597425718951585,6.308311190023844,Unión Española(0) - Cobresal(1)
3980966,Audax Italiano,1918,7336,2025-05-04,Chile - Primera División,2025,10,Regular Season,Audax Italiano,La Serena,1.350574551,20.0,0.009292036000000031,5.677595956,2.0,4.390872042648704,2.8681447703882705,6.766444344120228,7.169700661361451,Audax Italiano(2) - La Serena(1)
3980966,La Serena,1920,7336,2025-05-04,Chile - Primera División,2025,10,Regular Season,Audax Italiano,La Serena,0.739219063,16.0,0.356790468,3.284427359,1.0,4.13035199127915,2.565722554009266,3.395804090593196,6.234570068217426,Audax Italiano(2) - La Serena(1)
3980967,Deportivo Ñublense SADP,5102,7336,2025-05-05,Chile - Primera División,2025,10,Regular Season,Deportivo Ñublense SADP,Unión La Calera,0.708184605,13.0,-0.5939584742,4.818102025,1.0,5.765800963821913,2.4059432300935955,4.286976801413663,6.862958003127815,Deportivo Ñublense SADP(1) - Unión La Calera(1)
3980967,Unión La Calera,1954,7336,2025-05-05,Chile - Primera División,2025,10,Regular Season,Deportivo Ñublense SADP,Unión La Calera,0.7457607150000001,10.0,0.5551048580000001,3.86926805,1.0,2.5900278046375123,3.615521469396235,2.9476811387621997,6.151083400391578,Deportivo Ñublense SADP(1) - Unión La Calera(1)
3980968,Everton,1919,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Everton,Palestino,0.5215966414,12.0,-0.189664941,2.862089046,1.0,3.302631399930223,2.9303555435518978,3.1161807611095154,6.087037438736131,Everton(1) - Palestino(2)
3980968,Palestino,1925,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Everton,Palestino,1.195211693,14.0,-0.07641293900000001,7.51102644,2.0,4.638962159734049,3.98444412308843,3.7429086283664583,7.140284451561368,Everton(1) - Palestino(2)
3980969,Coquimbo Unido,1914,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Coquimbo Unido,O'Higgins,1.443048236,10.0,0.560463361,3.41695289,2.0,3.506197838119002,5.728229470339692,4.321238713311491,7.7303266902640635,Coquimbo Unido(2) - O'Higgins(0)
3980969,O'Higgins,1962,7336,2025-05-03,Chile - Primera División,2025,10,Regular Season,Coquimbo Unido,O'Higgins,0.3005037045,8.0,-0.398260022,1.4179585375,0.0,3.3157994395416654,0.9510417644261815,1.2700181823682348,4.764960276134661,Coquimbo Unido(2) - O'Higgins(0)
3980970,Deportes Iquique,1864,7336,2025-05-04,Chile - Primera División,2025,10,Regular Season,Deportes Iquique,Huachipato,1.437786004,11.0,-0.13671426,4.756589583999999,3.0,4.202787725144134,5.517600355250265,8.534125281689542,8.737454246046072,Deportes Iquique(3) - Huachipato(0)
3980970,Huachipato,1915,7336,2025-05-04,Chile - Primera División,2025,10,Regular Season,Deportes Iquique,Huachipato,0.8385401050000001,13.0,-0.6691209979999999,4.358657642,0.0,5.6466408004432775,1.4727963042706715,2.6576837142512244,6.040302442005295,Deportes Iquique(3) - Huachipato(0)
3980971,Huachipato,1915,7336,2025-05-18,Chile - Primera División,2025,11,Regular Season,Universidad de Chile,Huachipato,0.8930286915000001,16.0,0.176716642,3.85050783,1.0,3.093320163043944,2.830954113667947,3.484114910397082,6.051314086466501,Universidad de Chile(5) - Huachipato(1)
3980971,Universidad de Chile,1917,7336,2025-05-18,Chile - Primera División,2025,11,Regular Season,Universidad de Chile,Huachipato,2.250866742,15.0,0.302561418,14.66298387,5.0,4.5019134881787215,7.0581219801383694,5.588658918093855,8.941537601194373,Universidad de Chile(5) - Huachipato(1)
3980972,O'Higgins,1962,7336,2025-05-17,Chile - Primera División,2025,11,Regular Season,O'Higgins,Universidad Católica,0.2950141395,7.0,0.153546153,2.233463721,2.0,1.1898541837035967,4.373676304101495,2.3617432677333263,5.944693942635175,O'Higgins(2) - Universidad Católica(0)
3980972,Universidad Católica,1924,7336,2025-05-17,Chile - Primera División,2025,11,Regular Season,O'Higgins,Universidad Católica,0.922498458,10.0,-0.263888485,4.269526045,0.0,4.753777013387349,2.267251843854932,2.4059501450917993,6.081669960809773,O'Higgins(2) - Universidad Católica(0)
3980973,Deportes Iquique,1864,7336,2025-05-20,Chile - Primera División,2025,11,Regular Season,La Serena,Deportes Iquique,0.55443525,7.0,0.2947205159999999,2.60972348,1.0,1.7892384688541414,3.224397064591605,4.469770691977218,6.033373008545167,La Serena(2) - Deportes Iquique(1)
3980973,La Serena,1920,7336,2025-05-20,Chile - Primera División,2025,11,Regular Season,La Serena,Deportes Iquique,1.665403275,26.0,-0.360022568,9.06237637,2.0,4.485718111788576,2.497704539651793,4.257584180287763,6.495999276249929,La Serena(2) - Deportes Iquique(1)
3980974,Coquimbo Unido,1914,7336,2025-05-17,Chile - Primera División,2025,11,Regular Season,Unión La Calera,Coquimbo Unido,0.343929454,6.0,0.08789450500000001,1.621201645,1.0,3.0325010650230135,4.384606170565065,2.257410652135547,6.509794975461361,Unión La Calera(0) - Coquimbo Unido(1)
3980974,Unión La Calera,1954,7336,2025-05-17,Chile - Primera División,2025,11,Regular Season,Unión La Calera,Coquimbo Unido,0.3528151024,12.0,-0.315749926,1.915649753,0.0,4.159408090832427,0.9207245655200167,1.6567398879750361,5.098417325609203,Unión La Calera(0) - Coquimbo Unido(1)
3980975,Everton,1919,7336,2025-05-19,Chile - Primera División,2025,11,Regular Season,Unión Española,Everton,2.313854961,25.0,0.02158076099999998,12.39278603,3.0,6.176199124234794,3.2329803840884592,9.025049915526385,8.381800940226864,Unión Española(0) - Everton(3)
3980975,Unión Española,1921,7336,2025-05-19,Chile - Primera División,2025,11,Regular Season,Unión Española,Everton,0.818010156,7.0,-0.505868301,3.131620903,0.0,3.3551803487674583,2.2235729322256312,3.1093148474238026,5.767394624859508,Unión Española(0) - Everton(3)
3980976,Deportes Limache,30140,7336,2025-05-18,Chile - Primera División,2025,11,Regular Season,Deportes Limache,Palestino,0.9285339850000001,15.0,-0.968717109,4.56556838,0.0,5.100269929943696,1.114592128319601,8.004742304856324,6.823785155471783,Deportes Limache(0) - Palestino(1)
3980976,Palestino,1925,7336,2025-05-18,Chile - Primera División,2025,11,Regular Season,Deportes Limache,Palestino,1.153952047,11.0,-0.171873685,7.177375868,1.0,3.5495292269188203,2.827984186179024,2.9230561365349117,6.075855662277041,Deportes Limache(0) - Palestino(1)
3980977,Audax Italiano,1918,7336,2025-05-17,Chile - Primera División,2025,11,Regular Season,Cobresal,Audax Italiano,1.571706262,13.0,-0.204532802,8.36585703,1.0,3.2125642264592624,2.885296314501712,6.985218873818631,6.8517856676076585,Cobresal(0) - Audax Italiano(1)
3980977,Cobresal,1926,7336,2025-05-17,Chile - Primera División,2025,11,Regular Season,Cobresal,Audax Italiano,0.841201801,13.0,-0.611559574,4.917392914,0.0,4.000695794199705,1.5618314693230222,2.983352024616904,5.631266636188055,Cobresal(0) - Audax Italiano(1)
