match_id,team_name,team_id,account_id,match_date,competition,season,match_week,competition_stage,home_team,away_team,np_xg,np_shots,obv_shot,xgchain,goals,Goal Envolvement Index (norm),Goal Conversion Index (norm),Possession GoalChance Index (norm),Goal Performance Index,match_score
3980978,Colo Colo,1916,7336,2025-05-19,Chile - Primera División,2025,11,Regular Season,Colo Colo,Deportivo Ñublense SADP,2.325727162,22.0,-0.34853189,11.72632956,2.0,5.950629170101207,3.151539045537466,5.329860499794568,7.4940562331380365,Colo Colo(2) - Deportivo Ñublense SADP(2)
3980978,Deportivo Ñublense SADP,5102,7336,2025-05-19,Chile - Primera División,2025,11,Regular Season,Colo Colo,Deportivo Ñublense SADP,0.748491537,10.0,0.14510829,4.587141859,2.0,3.320917922062959,4.585486252873516,4.994402527228701,7.2722365219554845,Colo Colo(2) - Deportivo Ñublense SADP(2)
3980979,Deportes Limache,30140,7336,2025-05-23,Chile - Primera División,2025,12,Regular Season,Deportes Limache,Universidad de Chile,0.984124065,11.0,0.137344591,3.433087297,2.0,2.4457222621172034,3.6612947203027364,3.9366855334029873,6.335406746791568,Deportes Limache(2) - Universidad de Chile(0)
3980979,Universidad de Chile,1917,7336,2025-05-23,Chile - Primera División,2025,12,Regular Season,Deportes Limache,Universidad de Chile,1.469775451,23.0,-0.2494800334,10.77913215,0.0,7.246226926016574,2.1196523190126997,5.862163818204783,7.5264677736859396,Deportes Limache(2) - Universidad de Chile(0)
3980980,Cobresal,1926,7336,2025-05-24,Chile - Primera División,2025,12,Regular Season,Everton,Cobresal,0.62414532,11.0,-0.099407036,2.482246775,2.0,2.025975743913661,4.090632163293575,2.9744874077607473,6.203657556008796,Everton(1) - Cobresal(2)
3980980,Everton,1919,7336,2025-05-24,Chile - Primera División,2025,12,Regular Season,Everton,Cobresal,1.133771843,21.0,-0.9951799050000001,5.786355560000001,1.0,4.960909087660557,1.6027903026025114,5.613396693847114,6.507587053935494,Everton(1) - Cobresal(2)
3980981,La Serena,1920,7336,2025-05-25,Chile - Primera División,2025,12,Regular Season,Universidad Católica,La Serena,0.7226037790000001,9.0,0.35099235,3.639214049,3.0,1.5952502727736748,7.195763182377219,2.6485692454488343,7.469876171570124,Universidad Católica(1) - La Serena(3)
3980981,Universidad Católica,1924,7336,2025-05-25,Chile - Primera División,2025,12,Regular Season,Universidad Católica,La Serena,0.764240795,14.0,-0.4303996294,5.157216464,1.0,4.472623507892281,2.6052546397253318,3.0697446140068014,6.292737434784678,Universidad Católica(1) - La Serena(3)
3980982,Deportes Iquique,1864,7336,2025-05-26,Chile - Primera División,2025,12,Regular Season,Deportes Iquique,Unión La Calera,1.860182831,16.0,-0.8753266719999999,8.65721493,0.0,5.142370414459739,1.6213012919096244,6.736895403917302,6.810185038400751,Deportes Iquique(0) - Unión La Calera(1)
3980982,Unión La Calera,1954,7336,2025-05-26,Chile - Primera División,2025,12,Regular Season,Deportes Iquique,Unión La Calera,1.173131129,11.0,0.5037135989999999,6.346469968,1.0,4.924589327799255,4.330724462825443,3.7199223759576494,7.389670822950269,Deportes Iquique(0) - Unión La Calera(1)
3980983,Colo Colo,1916,7336,2025-05-24,Chile - Primera División,2025,12,Regular Season,Colo Colo,Unión Española,1.116144035,20.0,-0.247772577,8.553563392000001,4.0,6.669183272084485,4.088009927786583,5.810550071365851,8.265757329897346,Colo Colo(4) - Unión Española(0)
3980983,Unión Española,1921,7336,2025-05-24,Chile - Primera División,2025,12,Regular Season,Colo Colo,Unión Española,0.847623921,13.0,0.75052824,5.41046867,0.0,3.201146677185532,2.6235143199429705,4.626740851835755,6.227656439470682,Colo Colo(4) - Unión Española(0)
3980984,Coquimbo Unido,1914,7336,2025-05-25,Chile - Primera División,2025,12,Regular Season,Coquimbo Unido,Palestino,0.841887607,12.0,-0.181805655,4.279759821,0.0,3.3431786270522723,2.249413973480219,5.713539071716299,6.32410283213162,Coquimbo Unido(0) - Palestino(0)
3980984,Palestino,1925,7336,2025-05-25,Chile - Primera División,2025,12,Regular Season,Coquimbo Unido,Palestino,0.639344139,9.0,0.179988383,3.681807974,0.0,3.411198144064956,2.0831447528762306,1.725966949222189,5.427334707219188,Coquimbo Unido(0) - Palestino(0)
3980985,Deportivo Ñublense SADP,5102,7336,2025-05-25,Chile - Primera División,2025,12,Regular Season,Deportivo Ñublense SADP,O'Higgins,0.935371272,13.0,-0.408219757,4.095589518,0.0,5.242893772335071,1.6095010711873654,4.394883200036596,6.343284477623321,Deportivo Ñublense SADP(0) - O'Higgins(1)
3980985,O'Higgins,1962,7336,2025-05-25,Chile - Primera División,2025,12,Regular Season,Deportivo Ñublense SADP,O'Higgins,0.499638002,9.0,-0.408478471,2.020460113,1.0,2.1203802497319435,3.411626241245843,2.785638078652607,5.872077367590245,Deportivo Ñublense SADP(0) - O'Higgins(1)
3980986,Audax Italiano,1918,7336,2025-05-26,Chile - Primera División,2025,12,Regular Season,Audax Italiano,Huachipato,2.036802125,20.0,-1.08905983,10.466488229,4.0,3.295426684229854,4.584732741338259,6.296919032769756,7.538043732026447,Audax Italiano(4) - Huachipato(3)
3980986,Huachipato,1915,7336,2025-05-26,Chile - Primera División,2025,12,Regular Season,Audax Italiano,Huachipato,2.495125943,12.0,0.8253771710000001,16.69658273,3.0,3.8854325329824553,6.946379654546951,5.386668684146245,8.651404569758014,Audax Italiano(4) - Huachipato(3)
3980987,Colo Colo,1916,7336,2025-06-01,Chile - Primera División,2025,13,Regular Season,Unión La Calera,Colo Colo,0.06672289,2.0,0.031054415,0.99856875,1.0,1.8296000151550569,6.779385653841608,0.5,6.894319525026569,Unión La Calera(0) - Colo Colo(1)
3980987,Unión La Calera,1954,7336,2025-06-01,Chile - Primera División,2025,13,Regular Season,Unión La Calera,Colo Colo,0.9945826214,19.0,-0.816738237,6.78831425,0.0,4.31233405327408,0.8720752538088141,6.0814452244869175,6.055182236940604,Unión La Calera(0) - Colo Colo(1)
3980988,Palestino,1925,7336,2025-06-01,Chile - Primera División,2025,13,Regular Season,Palestino,Universidad Católica,0.591719032,8.0,0.173571097,2.475238697,1.0,1.8786310223022422,4.193453179184472,1.9349764613286906,5.986987925883604,Palestino(1) - Universidad Católica(1)
3980988,Universidad Católica,1924,7336,2025-06-01,Chile - Primera División,2025,13,Regular Season,Palestino,Universidad Católica,1.984876385,12.0,0.628111127,6.882508612300001,1.0,5.361413174126726,4.621134844761381,4.4707411916389646,7.823245127061508,Palestino(1) - Universidad Católica(1)
3980989,Cobresal,1926,7336,2025-06-02,Chile - Primera División,2025,13,Regular Season,Cobresal,Deportes Iquique,0.7328232619999999,20.0,0.2991901865,3.478698185,2.0,4.47504906565158,2.8787706820210377,4.620631918622149,6.749566221399338,Cobresal(2) - Deportes Iquique(1)
3980989,Deportes Iquique,1864,7336,2025-06-02,Chile - Primera División,2025,13,Regular Season,Cobresal,Deportes Iquique,1.237893947,15.0,0.9189895195,5.359420124,1.0,4.353360357863591,3.6005568913395107,6.240650540899805,7.394093491201914,Cobresal(2) - Deportes Iquique(1)
3980990,Coquimbo Unido,1914,7336,2025-05-31,Chile - Primera División,2025,13,Regular Season,La Serena,Coquimbo Unido,0.894288406,11.0,-0.05115464099999999,5.065977826,4.0,2.7409770401996365,6.524235547517041,5.689603435636104,8.153810311126083,La Serena(2) - Coquimbo Unido(4)
3980990,La Serena,1920,7336,2025-05-31,Chile - Primera División,2025,13,Regular Season,La Serena,Coquimbo Unido,0.748480375,10.0,-0.397166763,5.290204376,2.0,2.8495495091286402,3.8145396009370764,2.704714586275324,6.276158516226675,La Serena(2) - Coquimbo Unido(4)
3980991,Deportes Limache,30140,7336,2025-06-03,Chile - Primera División,2025,13,Regular Season,Unión Española,Deportes Limache,1.070465438,11.0,-0.110858578,5.43854746,2.0,3.7203040062939783,4.050202354732259,6.171049118343597,7.392517984406768,Unión Española(2) - Deportes Limache(2)
3980991,Unión Española,1921,7336,2025-06-03,Chile - Primera División,2025,13,Regular Season,Unión Española,Deportes Limache,2.352900098,20.0,0.493889555,14.63599811,2.0,6.543830874016399,3.228363490008638,6.135319472848422,7.887343923451044,Unión Española(2) - Deportes Limache(2)
3980992,Audax Italiano,1918,7336,2025-06-01,Chile - Primera División,2025,13,Regular Season,Everton,Audax Italiano,1.177634156,9.0,0.270434775,4.310306538,1.0,2.299772600303694,4.634336014580793,3.8081649907438484,6.723174720843405,Everton(1) - Audax Italiano(1)
3980992,Everton,1919,7336,2025-06-01,Chile - Primera División,2025,13,Regular Season,Everton,Audax Italiano,0.815078965,18.0,-0.236493552,5.239961761,1.0,5.8591852362699015,1.933519336198755,4.424328847931519,6.697584254480752,Everton(1) - Audax Italiano(1)
3980993,O'Higgins,1962,7336,2025-05-31,Chile - Primera División,2025,13,Regular Season,Universidad de Chile,O'Higgins,0.865138736,10.0,-0.508992609,3.4063891097,0.0,3.5675089491806293,2.0365043189124306,4.371072138468991,6.011467427324822,Universidad de Chile(6) - O'Higgins(0)
3980993,Universidad de Chile,1917,7336,2025-05-31,Chile - Primera División,2025,13,Regular Season,Universidad de Chile,O'Higgins,2.733022329,17.0,1.526854537,13.41719368,6.0,5.790730920462694,7.483204925726028,5.517092019520348,9.534820943810097,Universidad de Chile(6) - O'Higgins(0)
3980994,Deportivo Ñublense SADP,5102,7336,2025-05-31,Chile - Primera División,2025,13,Regular Season,Huachipato,Deportivo Ñublense SADP,1.12600979,16.0,-0.259830321,5.71332765,1.0,6.330084362192242,2.3155470309060977,7.599862749328793,7.6957831815065,Huachipato(0) - Deportivo Ñublense SADP(1)
3980994,Huachipato,1915,7336,2025-05-31,Chile - Primera División,2025,13,Regular Season,Huachipato,Deportivo Ñublense SADP,0.671433105,9.0,-0.356391117,4.16741771,0.0,3.6886323568278643,1.557722186543371,4.095914643600924,5.764997494434802,Huachipato(0) - Deportivo Ñublense SADP(1)
3980995,Coquimbo Unido,1914,7336,2025-06-15,Chile - Primera División,2025,14,Regular Season,Coquimbo Unido,Universidad de Chile,0.164416247,3.0,-0.0607941366,0.631655627,1.0,2.4070217575179678,6.73137645680556,1.7060916822050558,7.3078360729041085,Coquimbo Unido(1) - Universidad de Chile(0)
3980995,Universidad de Chile,1917,7336,2025-06-15,Chile - Primera División,2025,14,Regular Season,Coquimbo Unido,Universidad de Chile,0.925424108,11.0,-0.6506001939999999,5.729403333,0.0,2.9517668022946273,1.8037757801706047,2.0102979092101765,5.209777603797049,Coquimbo Unido(1) - Universidad de Chile(0)
3980996,Cobresal,1926,7336,2025-06-17,Chile - Primera División,2025,14,Regular Season,Colo Colo,Cobresal,0.290529373,10.0,-0.1204736627,1.3140368565,0.0,1.4931404106496764,1.8072808134268656,3.0215578676525356,4.963715855544736,Colo Colo(4) - Cobresal(0)
3980996,Colo Colo,1916,7336,2025-06-17,Chile - Primera División,2025,14,Regular Season,Colo Colo,Cobresal,1.673633595,20.0,0.753170842,9.25562103,4.0,6.786065605765794,4.404258806945991,5.074248478829562,8.297458779601417,Colo Colo(4) - Cobresal(0)
3980997,La Serena,1920,7336,2025-06-14,Chile - Primera División,2025,14,Regular Season,Palestino,La Serena,0.9654230500000001,12.0,-0.155262633,4.99681781,1.0,3.677714451568458,2.4600512212578907,5.379131904201386,6.459119753554596,Palestino(2) - La Serena(1)
3980997,Palestino,1925,7336,2025-06-14,Chile - Primera División,2025,14,Regular Season,Palestino,La Serena,1.758962986,14.0,-0.536371012,9.779676396,2.0,4.978454883019724,4.234118734667047,5.24817601446329,7.68265799831447,Palestino(2) - La Serena(1)
3980998,Deportes Limache,30140,7336,2025-06-14,Chile - Primera División,2025,14,Regular Season,Deportes Limache,Unión La Calera,1.244527629,15.0,-0.5350878665,8.82128514,0.0,3.7982405793991036,1.7329086521654191,4.506350921213974,5.969001317407331,Deportes Limache(0) - Unión La Calera(1)
3980998,Unión La Calera,1954,7336,2025-06-14,Chile - Primera División,2025,14,Regular Season,Deportes Limache,Unión La Calera,0.6382338399999999,11.0,0.295044301,2.71479882,1.0,2.3784912328659678,2.393423251015408,3.4365322444910102,5.608309770226238,Deportes Limache(0) - Unión La Calera(1)
3980999,Deportes Iquique,1864,7336,2025-06-17,Chile - Primera División,2025,14,Regular Season,Deportes Iquique,Everton,1.546055522,15.0,-0.353544641,11.114153344,1.0,4.67613259088233,2.6673100377796892,5.0910059612058784,6.811926827901825,Deportes Iquique(1) - Everton(2)
3980999,Everton,1919,7336,2025-06-17,Chile - Primera División,2025,14,Regular Season,Deportes Iquique,Everton,0.50623796,10.0,0.203560388,2.827199078,2.0,2.6251934029552952,4.509265911738341,2.1661963814381915,6.42101784995419,Deportes Iquique(1) - Everton(2)
3981000,Audax Italiano,1918,7336,2025-06-16,Chile - Primera División,2025,14,Regular Season,Deportivo Ñublense SADP,Audax Italiano,0.36171189,6.0,0.318022153,1.965499892,3.0,1.3874203105517706,7.778385442668304,4.424751425470487,8.054157713116174,Deportivo Ñublense SADP(2) - Audax Italiano(3)
3981000,Deportivo Ñublense SADP,5102,7336,2025-06-16,Chile - Primera División,2025,14,Regular Season,Deportivo Ñublense SADP,Audax Italiano,0.864397596,19.0,-0.670216933,6.364117673,2.0,6.943947898063776,2.240971844251364,5.764481518349844,7.467913687370753,Deportivo Ñublense SADP(2) - Audax Italiano(3)
3981001,O'Higgins,1962,7336,2025-06-15,Chile - Primera División,2025,14,Regular Season,O'Higgins,Unión Española,1.118066454,17.0,-1.370563209,5.89082845,1.0,4.277172474366982,2.0771317799679094,6.157270887545181,6.630858127162831,O'Higgins(1) - Unión Española(0)
3981001,Unión Española,1921,7336,2025-06-15,Chile - Primera División,2025,14,Regular Season,O'Higgins,Unión Española,0.456611796,7.0,-0.465295946,1.739683626,0.0,2.1394096887954763,1.182145194086435,2.1794965373754644,4.694407948897507,O'Higgins(1) - Unión Española(0)
3981002,Huachipato,1915,7336,2025-06-14,Chile - Primera División,2025,14,Regular Season,Universidad Católica,Huachipato,0.283193644,8.0,-0.150809264,0.992255055,0.0,1.4700717115903972,1.7937512145264427,1.969898392894252,4.728620251150388,Universidad Católica(1) - Huachipato(0)
3981002,Universidad Católica,1924,7336,2025-06-14,Chile - Primera División,2025,14,Regular Season,Universidad Católica,Huachipato,1.389325564,18.0,-0.8905691410000001,7.474740838,1.0,4.918522335193513,1.7435563706676767,4.703093608367476,6.3692376726652675,Universidad Católica(1) - Huachipato(0)
3981003,Audax Italiano,1918,7336,2025-06-22,Chile - Primera División,2025,15,Regular Season,Audax Italiano,Colo Colo,1.162777936,12.0,0.663762213,5.812169676000001,2.0,2.604277522162545,4.15819220167684,6.315773229037789,7.12170988759042,Audax Italiano(2) - Colo Colo(1)
3981003,Colo Colo,1916,7336,2025-06-22,Chile - Primera División,2025,15,Regular Season,Audax Italiano,Colo Colo,2.049331101,24.0,0.006796369999999996,13.76452923,1.0,7.712031838576998,3.001716003800862,6.00731021158342,8.121940837473865,Audax Italiano(2) - Colo Colo(1)
3981004,Universidad Católica,1924,7336,2025-06-20,Chile - Primera División,2025,15,Regular Season,Unión La Calera,Universidad Católica,0.980602192,13.0,0.08657421800000001,5.510410996,1.0,4.797265036508978,3.0807299516273043,3.912243358927171,6.797849116810962,Unión La Calera(0) - Universidad Católica(1)
3981004,Unión La Calera,1954,7336,2025-06-20,Chile - Primera División,2025,15,Regular Season,Unión La Calera,Universidad Católica,0.414470362,7.0,-0.030272062,1.338792768,0.0,0.8300141847243072,2.38652736491336,2.003376115641746,4.814333466059635,Unión La Calera(0) - Universidad Católica(1)
3981005,Deportes Iquique,1864,7336,2025-06-21,Chile - Primera División,2025,15,Regular Season,Universidad de Chile,Deportes Iquique,0.2368849225,6.0,-0.209914796,1.542881516,1.0,0.8162816217404982,4.108789331117359,1.489689641093186,5.5176606460458935,Universidad de Chile(3) - Deportes Iquique(1)
3981005,Universidad de Chile,1917,7336,2025-06-21,Chile - Primera División,2025,15,Regular Season,Universidad de Chile,Deportes Iquique,2.776463964,22.0,-0.893158512,14.62311771,3.0,6.311079928226967,3.9405606451015665,6.761598350619277,8.283048356723842,Universidad de Chile(3) - Deportes Iquique(1)
3981006,Coquimbo Unido,1914,7336,2025-06-21,Chile - Primera División,2025,15,Regular Season,Unión Española,Coquimbo Unido,2.110443941,19.0,0.265378492,10.29615983,2.0,6.311777620121182,3.9439955720404893,8.24417558768568,8.597017274728117,Unión Española(0) - Coquimbo Unido(2)
3981006,Unión Española,1921,7336,2025-06-21,Chile - Primera División,2025,15,Regular Season,Unión Española,Coquimbo Unido,0.320520047,6.0,-0.26484497,2.14094722,0.0,3.321235394083386,1.1925917954129273,1.5347289960718729,4.936823921447587,Unión Española(0) - Coquimbo Unido(2)
3981007,Deportes Limache,30140,7336,2025-06-22,Chile - Primera División,2025,15,Regular Season,La Serena,Deportes Limache,1.34324756,17.0,0.26509803,5.38890885,1.0,3.1505355485645445,2.5470373285741106,7.951670791334671,6.8754332849417334,La Serena(1) - Deportes Limache(1)
3981007,La Serena,1920,7336,2025-06-22,Chile - Primera División,2025,15,Regular Season,La Serena,Deportes Limache,0.829080379,18.0,0.327479295,3.603593106,1.0,4.669342302812361,2.2250945141713445,2.9659260445309594,6.152926769607374,La Serena(1) - Deportes Limache(1)
3981008,Huachipato,1915,7336,2025-06-21,Chile - Primera División,2025,15,Regular Season,Huachipato,Palestino,1.544940599,20.0,-0.6800257789999999,8.70296115,2.0,5.902205540383527,3.0328042098246355,6.019642755506694,7.567739060671035,Huachipato(2) - Palestino(2)
3981008,Palestino,1925,7336,2025-06-21,Chile - Primera División,2025,15,Regular Season,Huachipato,Palestino,1.255336557,11.0,0.3244318037,6.2785339,2.0,4.219704147497188,4.726330783902889,3.405636612364411,7.2883025468193035,Huachipato(2) - Palestino(2)
3981009,Everton,1919,7336,2025-06-23,Chile - Primera División,2025,15,Regular Season,Everton,O'Higgins,0.4788540357,10.0,-0.393135256,2.40348312,0.0,3.8227032334010724,1.2577425477084696,3.8041094517120673,5.6038073756121545,Everton(0) - O'Higgins(1)
3981009,O'Higgins,1962,7336,2025-06-23,Chile - Primera División,2025,15,Regular Season,Everton,O'Higgins,1.223825579,16.0,-1.048593834,4.47605692,1.0,3.862793393552983,2.3567918922934386,2.8870638705637677,5.94400751969547,Everton(0) - O'Higgins(1)
3981010,Cobresal,1926,7336,2025-06-22,Chile - Primera División,2025,15,Regular Season,Cobresal,Deportivo Ñublense SADP,0.64342398,13.0,0.08327739600000002,2.562506241,1.0,3.145738801912879,2.8440326430308343,6.541155284785067,6.717649880941845,Cobresal(1) - Deportivo Ñublense SADP(1)
3981010,Deportivo Ñublense SADP,5102,7336,2025-06-22,Chile - Primera División,2025,15,Regular Season,Cobresal,Deportivo Ñublense SADP,0.81902453,14.0,-0.546362414,4.13909684,1.0,4.717706467145053,2.230606044570722,3.6584974889053097,6.316614903138319,Cobresal(1) - Deportivo Ñublense SADP(1)
3981046,Audax Italiano,1918,7336,2025-03-14,Chile - Primera División,2025,5,Regular Season,Audax Italiano,Universidad de Chile,1.315078029,13.0,-0.3142836034000001,4.728727278,1.0,3.2830242923577906,2.9573838986933825,6.1521309058134985,6.732796024507431,Audax Italiano(1) - Universidad de Chile(1)
3981046,Universidad de Chile,1917,7336,2025-03-14,Chile - Primera División,2025,5,Regular Season,Audax Italiano,Universidad de Chile,1.404015889,18.0,-0.3476952963,7.09804608,1.0,6.110940080202928,2.030772801652508,3.9806239759654085,6.729741663155356,Audax Italiano(1) - Universidad de Chile(1)
AVG,Audax Italiano,1918,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.2776538739066665,13.066666666666666,-0.00218760634,5.753416690133333,1.8666666666666667,3.3048977744380097,3.7743767696644395,5.31392633052371,6.9502359418790975,AVG
AVG,Cobresal,1926,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.8261299177533333,13.666666666666666,-0.09665606790666666,4.115258094746666,1.2,3.2726020781401948,2.8535247186946284,4.119033883257027,6.252287919480049,AVG
AVG,Colo Colo,1916,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.3344359605846152,16.46153846153846,-0.20363270477692305,7.532306873538461,1.7692307692307692,5.371962223228452,3.422470627038626,4.601841432554297,7.28638814278608,AVG
AVG,Coquimbo Unido,1914,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.1988736606666668,12.333333333333334,0.1261288264466667,5.690137652333333,1.2666666666666666,3.840572428758516,3.8066417143360725,5.1173803371842626,7.093301650016463,AVG
AVG,Deportes Iquique,1864,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.0427512005333333,11.666666666666666,-0.21127692349333332,5.1729994675999995,0.9333333333333333,3.770830400672233,3.0259726635349904,4.9489477484819195,6.666027756304,AVG
AVG,Deportes Limache,30140,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.2413740805333333,13.266666666666667,-0.11975341190000001,5.838236739966667,1.0666666666666667,3.6712049804442946,3.180792398174404,5.256650105250028,6.7726822045913435,AVG
AVG,Deportivo Ñublense SADP,5102,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.9756974029666666,13.066666666666666,-0.2976634996466666,5.114147955933333,0.9333333333333333,4.673056136033794,2.642382449303109,4.917391427624949,6.762597082654239,AVG
AVG,Everton,1919,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.9373162826599999,13.8,-0.21215793999333332,5.1906579913333335,0.9333333333333333,3.4352319634188464,2.489021616486512,3.9418341655440474,6.093680157424625,AVG
AVG,Huachipato,1915,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.9505730959133333,10.533333333333333,0.09007554407333336,5.034056043466666,1.3333333333333333,3.7342274833145277,3.743240444618039,3.731177458304719,6.702310881878977,AVG
AVG,La Serena,1920,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.8052071891133333,13.0,-0.08825780401333332,4.013312859293333,1.2666666666666666,3.0823353227029595,3.1098731784115414,3.1713956769823155,6.114129118413205,AVG
AVG,O'Higgins,1962,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.0689884377866667,15.0,-0.5968769967933334,4.889421060146668,1.0,4.235534471303136,2.545496748497261,4.722925716364505,6.537598969986957,AVG
AVG,Palestino,1925,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.1898089911999998,12.8,0.13111045498,6.7984130920000005,1.4666666666666666,4.39883597949668,3.563659312333882,3.8481052384212395,6.8872826653510515,AVG
AVG,Universidad Católica,1924,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.9934737222857143,12.571428571428571,-0.06694561066428571,5.253699447521428,1.4285714285714286,3.759066785648399,3.3561801845565253,3.350457134922415,6.466530084750412,AVG
AVG,Universidad de Chile,1917,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.7176101763846154,18.153846153846153,-0.32221813418461537,9.639791025538461,2.230769230769231,5.26824204231789,3.4999831782231894,5.005759165762518,7.362554295523133,AVG
AVG,Unión Española,1921,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.9943041382142858,12.928571428571429,0.01941216072857141,5.366149685571428,0.7857142857142857,3.919835874833416,2.897699772785475,3.975635637791744,6.447413460801934,AVG
AVG,Unión La Calera,1954,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,0.8176702693666668,11.4,-0.050293863700000004,4.194700882666667,0.9333333333333333,3.4720554315387724,2.9450881773916513,3.3388535331336704,6.194396858857483,AVG
AVG,ALL_TEAMS_AVG,1,7336,2005,Chile - Primera División,2005,15,Regular Season,AVG,AVG,1.0857417749918268,13.357211538461538,,,1.275892857142857,3.9506557110181326,3.1785252471281464,4.335082187006461,6.661838574418691,AVG
